id,category
7553,physics
7554,math
7555,math
7556,stat
7557,math
7558,cs
7559,physics
7560,stat
7561,physics
7562,math
7563,stat
7564,physics
7565,physics
7566,cs
7567,stat
7568,stat
7569,stat
7570,stat
7571,cs
7572,cs
7573,math
7574,stat
7575,cs
7576,cs
7577,cs
7578,cs
7579,math
7580,stat
7581,math
7582,cs
7583,math
7584,math
7585,math
7586,math
7587,stat
7588,cs
7589,physics
7590,stat
7591,stat
7592,math
7593,cs
7594,math
7595,cs
7596,physics
7597,cs
7598,physics
7599,math
7600,stat
7601,cs
7602,cs
7603,physics
7604,math
7605,math
7606,physics
7607,stat
7608,cs
7609,math
7610,cs
7611,math
7612,cs
7613,math
7614,math
7615,math
7616,stat
7617,cs
7618,cs
7619,physics
7620,math
7621,math
7622,stat
7623,cs
7624,cs
7625,math
7626,math
7627,cs
7628,math
7629,math
7630,cs
7631,cs
7632,cs
7633,math
7634,cs
7635,math
7636,cs
7637,physics
7638,cs
7639,stat
7640,math
7641,cs
7642,stat
7643,cs
7644,cs
7645,math
7646,cs
7647,math
7648,physics
7649,math
7650,cs
7651,physics
7652,physics
7653,cs
7654,physics
7655,math
7656,math
7657,cs
7658,cs
7659,stat
7660,physics
7661,cs
7662,cs
7663,math
7664,physics
7665,cs
7666,physics
7667,physics
7668,math
7669,math
7670,math
7671,cs
7672,stat
7673,math
7674,physics
7675,math
7676,stat
7677,math
7678,physics
7679,math
7680,math
7681,math
7682,cs
7683,physics
7684,math
7685,cs
7686,stat
7687,physics
7688,cs
7689,math
7690,cs
7691,stat
7692,cs
7693,stat
7694,math
7695,stat
7696,physics
7697,cs
7698,cs
7699,physics
7700,physics
7701,stat
7702,math
7703,math
7704,cs
7705,cs
7706,stat
7707,stat
7708,cs
7709,physics
7710,stat
7711,math
7712,cs
7713,math
7714,physics
7715,math
7716,math
7717,math
7718,cs
7719,math
7720,math
7721,physics
7722,cs
7723,math
7724,stat
7725,math
7726,stat
7727,cs
7728,cs
7729,math
7730,physics
7731,math
7732,cs
7733,math
7734,physics
7735,cs
7736,physics
7737,stat
7738,cs
7739,physics
7740,cs
7741,stat
7742,cs
7743,physics
7744,cs
7745,cs
7746,math
7747,cs
7748,math
7749,math
7750,math
7751,math
7752,stat
7753,cs
7754,math
7755,stat
7756,cs
7757,cs
7758,cs
7759,cs
7760,physics
7761,cs
7762,physics
7763,stat
7764,math
7765,cs
7766,cs
7767,math
7768,math
7769,math
7770,physics
7771,cs
7772,physics
7773,stat
7774,stat
7775,cs
7776,cs
7777,stat
7778,math
7779,physics
7780,math
7781,physics
7782,math
7783,stat
7784,math
7785,cs
7786,cs
7787,physics
7788,cs
7789,cs
7790,math
7791,cs
7792,stat
7793,cs
7794,stat
7795,cs
7796,math
7797,math
7798,physics
7799,math
7800,math
7801,cs
7802,stat
7803,math
7804,cs
7805,cs
7806,stat
7807,cs
7808,stat
7809,physics
7810,cs
7811,physics
7812,cs
7813,cs
7814,cs
7815,math
7816,math
7817,cs
7818,physics
7819,cs
7820,cs
7821,math
7822,cs
7823,math
7824,math
7825,cs
7826,cs
7827,physics
7828,math
7829,cs
7830,stat
7831,math
7832,cs
7833,math
7834,math
7835,math
7836,cs
7837,stat
7838,stat
7839,math
7840,math
7841,math
7842,cs
7843,cs
7844,math
7845,physics
7846,stat
7847,cs
7848,stat
7849,math
7850,physics
7851,math
7852,cs
7853,math
7854,stat
7855,cs
7856,cs
7857,physics
7858,physics
7859,math
7860,math
7861,physics
7862,math
7863,cs
7864,math
7865,math
7866,math
7867,cs
7868,physics
7869,math
7870,math
7871,math
7872,cs
7873,math
7874,cs
7875,cs
7876,stat
7877,cs
7878,stat
7879,physics
7880,cs
7881,stat
7882,cs
7883,stat
7884,stat
7885,stat
7886,physics
7887,stat
7888,math
7889,math
7890,physics
7891,physics
7892,physics
7893,cs
7894,physics
7895,physics
7896,stat
7897,physics
7898,cs
7899,physics
7900,stat
7901,math
7902,math
7903,cs
7904,math
7905,cs
7906,cs
7907,stat
7908,physics
7909,cs
7910,physics
7911,cs
7912,stat
7913,math
7914,math
7915,math
7916,math
7917,cs
7918,physics
7919,physics
7920,math
7921,stat
7922,stat
7923,math
7924,cs
7925,cs
7926,math
7927,cs
7928,stat
7929,physics
7930,physics
7931,math
7932,math
7933,stat
7934,math
7935,physics
7936,physics
7937,cs
7938,cs
7939,cs
7940,stat
7941,math
7942,physics
7943,stat
7944,math
7945,math
7946,physics
7947,stat
7948,stat
7949,cs
7950,physics
7951,cs
7952,physics
7953,stat
7954,stat
7955,math
7956,math
7957,cs
7958,cs
7959,cs
7960,physics
7961,cs
7962,physics
7963,cs
7964,cs
7965,physics
7966,math
7967,math
7968,stat
7969,cs
7970,math
7971,physics
7972,math
7973,cs
7974,physics
7975,physics
7976,math
7977,math
7978,math
7979,math
7980,math
7981,physics
7982,cs
7983,cs
7984,math
7985,math
7986,math
7987,physics
7988,math
7989,math
7990,physics
7991,stat
7992,math
7993,math
7994,physics
7995,math
7996,math
7997,physics
7998,stat
7999,stat
8000,stat
8001,cs
8002,math
8003,physics
8004,math
8005,math
8006,stat
8007,stat
8008,cs
8009,physics
8010,cs
8011,physics
8012,math
8013,cs
8014,stat
8015,math
8016,cs
8017,physics
8018,physics
8019,math
8020,cs
8021,stat
8022,math
8023,physics
8024,physics
8025,math
8026,math
8027,cs
8028,physics
8029,stat
8030,cs
8031,cs
8032,cs
8033,stat
8034,math
8035,physics
8036,cs
8037,stat
8038,cs
8039,cs
8040,math
8041,cs
8042,math
8043,math
8044,cs
8045,cs
8046,stat
8047,physics
8048,math
8049,cs
8050,math
8051,cs
8052,cs
8053,physics
8054,cs
8055,math
8056,math
8057,cs
8058,stat
8059,cs
8060,cs
8061,physics
8062,stat
8063,stat
8064,physics
8065,physics
8066,physics
8067,cs
8068,math
8069,stat
8070,physics
8071,physics
8072,cs
8073,cs
8074,physics
8075,math
8076,cs
8077,math
8078,physics
8079,cs
8080,physics
8081,cs
8082,cs
8083,stat
8084,cs
8085,stat
8086,physics
8087,math
8088,cs
8089,cs
8090,math
8091,math
8092,stat
8093,cs
8094,physics
8095,stat
8096,cs
8097,math
8098,cs
8099,cs
8100,stat
8101,math
8102,physics
8103,stat
8104,math
8105,math
8106,physics
8107,stat
8108,math
8109,stat
8110,math
8111,cs
8112,physics
8113,stat
8114,physics
8115,physics
8116,stat
8117,cs
8118,math
8119,cs
8120,stat
8121,cs
8122,physics
8123,physics
8124,cs
8125,stat
8126,physics
8127,physics
8128,physics
8129,math
8130,cs
8131,cs
8132,cs
8133,math
8134,cs
8135,math
8136,cs
8137,stat
8138,cs
8139,cs
8140,math
8141,stat
8142,cs
8143,math
8144,stat
8145,cs
8146,cs
8147,math
8148,physics
8149,math
8150,physics
8151,cs
8152,stat
8153,math
8154,physics
8155,math
8156,cs
8157,cs
8158,physics
8159,math
8160,stat
8161,physics
8162,math
8163,physics
8164,cs
8165,cs
8166,stat
8167,physics
8168,physics
8169,cs
8170,physics
8171,cs
8172,cs
8173,physics
8174,math
8175,math
8176,stat
8177,math
8178,stat
8179,stat
8180,cs
8181,math
8182,cs
8183,cs
8184,physics
8185,cs
8186,math
8187,physics
8188,physics
8189,stat
8190,cs
8191,cs
8192,math
8193,stat
8194,stat
8195,cs
8196,cs
8197,cs
8198,stat
8199,physics
8200,stat
8201,stat
8202,math
8203,cs
8204,stat
8205,cs
8206,math
8207,cs
8208,cs
8209,stat
8210,physics
8211,math
8212,math
8213,math
8214,stat
8215,cs
8216,math
8217,physics
8218,cs
8219,stat
8220,physics
8221,math
8222,cs
8223,physics
8224,cs
8225,cs
8226,cs
8227,stat
8228,cs
8229,math
8230,cs
8231,math
8232,math
8233,physics
8234,stat
8235,math
8236,cs
8237,cs
8238,math
8239,cs
8240,cs
8241,cs
8242,physics
8243,cs
8244,stat
8245,math
8246,math
8247,math
8248,math
8249,math
8250,stat
8251,math
8252,physics
8253,physics
8254,cs
8255,cs
8256,cs
8257,stat
8258,cs
8259,cs
8260,math
8261,stat
8262,cs
8263,physics
8264,physics
8265,cs
8266,cs
8267,physics
8268,cs
8269,math
8270,math
8271,math
8272,physics
8273,physics
8274,math
8275,stat
8276,math
8277,cs
8278,math
8279,math
8280,physics
8281,cs
8282,math
8283,cs
8284,math
8285,cs
8286,math
8287,physics
8288,cs
8289,physics
8290,math
8291,math
8292,math
8293,cs
8294,physics
8295,physics
8296,physics
8297,cs
8298,stat
8299,math
8300,math
8301,stat
8302,cs
8303,cs
8304,cs
8305,cs
8306,physics
8307,physics
8308,math
8309,math
8310,math
8311,physics
8312,stat
8313,math
8314,math
8315,physics
8316,cs
8317,stat
8318,cs
8319,math
8320,cs
8321,cs
8322,physics
8323,cs
8324,cs
8325,cs
8326,physics
8327,math
8328,cs
8329,math
8330,stat
8331,math
8332,physics
8333,stat
8334,stat
8335,physics
8336,physics
8337,math
8338,math
8339,cs
8340,stat
8341,cs
8342,physics
8343,physics
8344,math
8345,stat
8346,stat
8347,stat
8348,math
8349,math
8350,cs
8351,cs
8352,physics
8353,math
8354,stat
8355,cs
8356,math
8357,math
8358,math
8359,cs
8360,cs
8361,cs
8362,cs
8363,physics
8364,cs
8365,cs
8366,cs
8367,cs
8368,cs
8369,physics
8370,stat
8371,physics
8372,cs
8373,physics
8374,math
8375,math
8376,physics
8377,cs
8378,math
8379,math
8380,cs
8381,math
8382,physics
8383,cs
8384,math
8385,cs
8386,physics
8387,cs
8388,stat
8389,stat
8390,math
8391,math
8392,math
8393,physics
8394,math
8395,physics
8396,cs
8397,cs
8398,stat
8399,math
8400,physics
8401,math
8402,math
8403,cs
8404,cs
8405,math
8406,cs
8407,stat
8408,math
8409,cs
8410,cs
8411,math
8412,physics
8413,math
8414,cs
8415,math
8416,cs
8417,stat
8418,physics
8419,math
8420,physics
8421,cs
8422,math
8423,math
8424,stat
8425,math
8426,math
8427,physics
8428,cs
8429,cs
8430,stat
8431,stat
8432,math
8433,stat
8434,math
8435,stat
8436,math
8437,physics
8438,math
8439,math
8440,cs
8441,cs
8442,physics
8443,physics
8444,physics
8445,cs
8446,stat
8447,cs
8448,stat
8449,math
8450,cs
8451,cs
8452,cs
8453,math
8454,cs
8455,physics
8456,stat
8457,math
8458,cs
8459,cs
8460,math
8461,math
8462,cs
8463,cs
8464,physics
8465,cs
8466,math
8467,physics
8468,cs
8469,cs
8470,math
8471,cs
8472,cs
8473,math
8474,math
8475,math
8476,physics
8477,stat
8478,math
8479,stat
8480,cs
8481,cs
8482,math
8483,cs
8484,math
8485,cs
8486,stat
8487,math
8488,math
8489,math
8490,cs
8491,cs
8492,math
8493,cs
8494,cs
8495,math
8496,cs
8497,cs
8498,stat
8499,physics
8500,cs
8501,cs
8502,cs
8503,math
8504,cs
8505,physics
8506,math
8507,cs
8508,stat
8509,math
8510,stat
8511,math
8512,cs
8513,cs
8514,physics
8515,physics
8516,cs
8517,cs
8518,math
8519,cs
8520,cs
8521,math
8522,math
8523,physics
8524,math
8525,cs
8526,cs
8527,stat
8528,math
8529,cs
8530,cs
8531,physics
8532,stat
8533,cs
8534,stat
8535,stat
8536,math
8537,physics
8538,stat
8539,physics
8540,physics
8541,math
8542,physics
8543,cs
8544,stat
8545,math
8546,cs
8547,cs
8548,math
8549,math
8550,math
8551,physics
8552,math
8553,cs
8554,physics
8555,math
8556,math
8557,cs
8558,physics
8559,math
8560,cs
8561,math
8562,stat
8563,cs
8564,cs
8565,physics
8566,cs
8567,math
8568,math
8569,math
8570,cs
8571,cs
8572,cs
8573,cs
8574,cs
8575,physics
8576,cs
8577,cs
8578,math
8579,cs
8580,physics
8581,math
8582,math
8583,math
8584,math
8585,physics
8586,physics
8587,cs
8588,stat
8589,cs
8590,cs
8591,cs
8592,cs
8593,cs
8594,stat
8595,math
8596,physics
8597,math
8598,cs
8599,physics
8600,stat
8601,cs
8602,math
8603,stat
8604,physics
8605,math
8606,math
8607,math
8608,stat
8609,math
8610,math
8611,cs
8612,cs
8613,cs
8614,stat
8615,cs
8616,physics
8617,math
8618,cs
8619,cs
8620,math
8621,cs
8622,math
8623,cs
8624,physics
8625,stat
8626,cs
8627,math
8628,math
8629,math
8630,cs
8631,math
8632,math
8633,cs
8634,cs
8635,physics
8636,stat
8637,cs
8638,physics
8639,math
8640,cs
8641,cs
8642,physics
8643,physics
8644,stat
8645,cs
8646,cs
8647,stat
8648,cs
8649,physics
8650,cs
8651,cs
8652,cs
8653,stat
8654,cs
8655,physics
8656,math
8657,cs
8658,math
8659,physics
8660,physics
8661,math
8662,math
8663,math
8664,math
8665,math
8666,cs
8667,math
8668,cs
8669,stat
8670,math
8671,physics
8672,math
8673,cs
8674,cs
8675,cs
8676,physics
8677,math
8678,cs
8679,physics
8680,math
8681,math
8682,math
8683,math
8684,stat
8685,math
8686,stat
8687,math
8688,physics
8689,stat
8690,physics
8691,math
8692,cs
8693,cs
8694,stat
8695,physics
8696,physics
8697,physics
8698,cs
8699,cs
8700,cs
8701,math
8702,cs
8703,stat
8704,physics
8705,stat
8706,math
8707,cs
8708,math
8709,math
8710,math
8711,physics
8712,cs
8713,physics
8714,cs
8715,physics
8716,physics
8717,cs
8718,math
8719,physics
8720,stat
8721,cs
8722,math
8723,stat
8724,math
8725,physics
8726,physics
8727,math
8728,physics
8729,math
8730,math
8731,cs
8732,math
8733,cs
8734,cs
8735,math
8736,cs
8737,stat
8738,cs
8739,math
8740,physics
8741,cs
8742,cs
8743,math
8744,stat
8745,cs
8746,stat
8747,math
8748,physics
8749,physics
8750,physics
8751,math
8752,math
8753,cs
8754,math
8755,cs
8756,physics
8757,math
8758,math
8759,cs
8760,math
8761,stat
8762,stat
8763,cs
8764,math
8765,cs
8766,cs
8767,math
8768,stat
8769,math
8770,physics
8771,stat
8772,math
8773,math
8774,physics
8775,physics
8776,physics
8777,physics
8778,stat
8779,math
8780,math
8781,math
8782,math
8783,math
8784,physics
8785,cs
8786,math
8787,physics
8788,cs
8789,math
8790,math
8791,cs
8792,cs
8793,cs
8794,cs
8795,math
8796,cs
8797,cs
8798,math
8799,cs
8800,physics
8801,math
8802,math
8803,math
8804,stat
8805,math
8806,stat
8807,cs
8808,physics
8809,math
8810,math
8811,math
8812,cs
8813,physics
8814,cs
8815,stat
8816,stat
8817,math
8818,stat
8819,math
8820,stat
8821,cs
8822,physics
8823,stat
8824,math
8825,math
8826,math
8827,stat
8828,cs
8829,math
8830,cs
8831,physics
8832,math
8833,cs
8834,stat
8835,physics
8836,math
8837,cs
8838,stat
8839,math
8840,math
8841,math
8842,stat
8843,physics
8844,cs
8845,cs
8846,cs
8847,cs
8848,physics
8849,math
8850,cs
8851,math
8852,math
8853,cs
8854,physics
8855,cs
8856,math
8857,stat
8858,physics
8859,math
8860,physics
8861,cs
8862,cs
8863,cs
8864,math
8865,cs
8866,stat
8867,stat
8868,cs
8869,math
8870,math
8871,physics
8872,stat
8873,cs
8874,physics
8875,cs
8876,cs
8877,cs
8878,math
8879,physics
8880,cs
8881,math
8882,stat
8883,physics
8884,physics
8885,math
8886,cs
8887,cs
8888,physics
8889,physics
8890,cs
8891,math
8892,physics
8893,stat
8894,cs
8895,cs
8896,physics
8897,stat
8898,math
8899,cs
8900,stat
8901,physics
8902,physics
8903,cs
8904,cs
8905,physics
8906,math
8907,physics
8908,math
8909,physics
8910,stat
8911,physics
8912,cs
8913,math
8914,math
8915,cs
8916,math
8917,physics
8918,physics
8919,physics
8920,physics
8921,stat
8922,stat
8923,cs
8924,physics
8925,stat
8926,cs
8927,physics
8928,stat
8929,physics
8930,stat
8931,physics
8932,stat
8933,cs
8934,stat
8935,cs
8936,cs
8937,physics
8938,physics
8939,stat
8940,cs
8941,physics
8942,cs
8943,physics
8944,cs
8945,cs
8946,cs
8947,math
8948,math
8949,physics
8950,cs
8951,cs
8952,stat
8953,cs
8954,math
8955,physics
8956,stat
8957,cs
8958,math
8959,math
8960,cs
8961,physics
8962,physics
8963,math
8964,math
8965,cs
8966,cs
8967,stat
8968,stat
8969,stat
8970,math
8971,math
8972,math
8973,cs
8974,math
8975,math
8976,math
8977,cs
8978,cs
8979,cs
8980,math
8981,cs
8982,math
8983,math
8984,math
8985,cs
8986,physics
8987,stat
8988,cs
8989,stat
8990,cs
8991,math
8992,cs
8993,physics
8994,stat
8995,math
8996,physics
8997,stat
8998,math
8999,cs
9000,math
9001,math
9002,math
9003,cs
9004,math
9005,math
9006,cs
9007,cs
9008,cs
9009,cs
9010,stat
9011,math
9012,physics
9013,math
9014,physics
9015,physics
9016,physics
9017,math
9018,math
9019,math
9020,cs
9021,physics
9022,physics
9023,physics
9024,cs
9025,cs
9026,cs
9027,cs
9028,cs
9029,physics
9030,cs
9031,math
9032,cs
9033,math
9034,physics
9035,math
9036,physics
9037,stat
9038,math
9039,physics
9040,physics
9041,math
9042,stat
9043,math
9044,cs
9045,math
9046,cs
9047,physics
9048,cs
9049,physics
9050,cs
9051,stat
9052,physics
9053,physics
9054,stat
9055,cs
9056,math
9057,math
9058,stat
9059,math
9060,math
9061,cs
9062,math
9063,math
9064,cs
9065,cs
9066,cs
9067,math
9068,math
9069,stat
9070,math
9071,math
9072,math
9073,math
9074,cs
9075,physics
9076,math
9077,stat
9078,physics
9079,stat
9080,stat
9081,math
9082,physics
9083,cs
9084,cs
9085,physics
9086,math
9087,cs
9088,cs
9089,math
9090,math
9091,cs
9092,stat
9093,math
9094,physics
9095,math
9096,stat
9097,math
9098,physics
9099,stat
9100,physics
9101,stat
9102,cs
9103,math
9104,cs
9105,cs
9106,math
9107,physics
9108,cs
9109,math
9110,physics
9111,cs
9112,math
9113,stat
9114,stat
9115,physics
9116,physics
9117,cs
9118,physics
9119,physics
9120,cs
9121,cs
9122,cs
9123,stat
9124,math
9125,math
9126,cs
9127,physics
9128,physics
9129,cs
9130,cs
9131,cs
9132,stat
9133,cs
9134,physics
9135,math
9136,math
9137,cs
9138,math
9139,math
9140,cs
9141,cs
9142,math
9143,math
9144,math
9145,cs
9146,cs
9147,cs
9148,cs
9149,physics
9150,cs
9151,math
9152,math
9153,cs
9154,cs
9155,physics
9156,math
9157,physics
9158,cs
9159,math
9160,cs
9161,stat
9162,physics
9163,math
9164,stat
9165,math
9166,math
9167,math
9168,math
9169,math
9170,cs
9171,cs
9172,math
9173,stat
9174,physics
9175,cs
9176,physics
9177,cs
9178,cs
9179,cs
9180,physics
9181,cs
9182,stat
9183,math
9184,stat
9185,math
9186,cs
9187,physics
9188,cs
9189,stat
9190,cs
9191,stat
9192,cs
9193,math
9194,cs
9195,cs
9196,cs
9197,math
9198,cs
9199,cs
9200,math
9201,cs
9202,physics
9203,physics
9204,physics
9205,cs
9206,cs
9207,math
9208,math
9209,cs
9210,cs
9211,physics
9212,cs
9213,cs
9214,physics
9215,physics
9216,physics
9217,cs
9218,physics
9219,physics
9220,math
9221,math
9222,math
9223,cs
9224,math
9225,math
9226,stat
9227,cs
9228,math
9229,math
9230,math
9231,math
9232,math
9233,physics
9234,cs
9235,math
9236,math
9237,cs
9238,math
9239,stat
9240,math
9241,math
9242,cs
9243,cs
9244,math
9245,cs
9246,stat
9247,stat
9248,stat
9249,stat
9250,physics
9251,physics
9252,math
9253,cs
9254,stat
9255,cs
9256,cs
9257,physics
9258,stat
9259,math
9260,math
9261,math
9262,cs
9263,cs
9264,physics
9265,math
9266,math
9267,cs
9268,physics
9269,cs
9270,cs
9271,cs
9272,cs
9273,cs
9274,math
9275,math
9276,cs
9277,stat
9278,math
9279,cs
9280,physics
9281,physics
9282,math
9283,physics
9284,math
9285,cs
9286,math
9287,stat
9288,stat
9289,stat
9290,physics
9291,math
9292,cs
9293,math
9294,stat
9295,cs
9296,stat
9297,math
9298,stat
9299,cs
9300,physics
9301,physics
9302,math
9303,math
9304,physics
9305,cs
9306,cs
9307,stat
9308,cs
9309,math
9310,cs
9311,math
9312,cs
9313,cs
9314,stat
9315,physics
9316,math
9317,physics
9318,math
9319,stat
9320,math
9321,physics
9322,math
9323,math
9324,cs
9325,math
9326,stat
9327,physics
9328,stat
9329,math
9330,physics
9331,math
9332,cs
9333,math
9334,cs
9335,cs
9336,stat
9337,cs
9338,math
9339,stat
9340,math
9341,math
9342,cs
9343,math
9344,cs
9345,stat
9346,cs
9347,cs
9348,math
9349,cs
9350,stat
9351,math
9352,math
9353,math
9354,stat
9355,cs
9356,cs
9357,physics
9358,math
9359,physics
9360,stat
9361,cs
9362,math
9363,cs
9364,cs
9365,cs
9366,cs
9367,physics
9368,cs
9369,math
9370,physics
9371,physics
9372,math
9373,cs
9374,math
9375,physics
9376,cs
9377,cs
9378,stat
9379,cs
9380,stat
9381,physics
9382,physics
9383,stat
9384,math
9385,stat
9386,cs
9387,physics
9388,cs
9389,math
9390,math
9391,physics
9392,cs
9393,physics
9394,cs
9395,cs
9396,cs
9397,physics
9398,cs
9399,stat
9400,stat
9401,math
9402,cs
9403,cs
9404,math
9405,stat
9406,math
9407,physics
9408,math
9409,cs
9410,physics
9411,math
9412,cs
9413,math
9414,math
9415,physics
9416,cs
9417,cs
9418,math
9419,physics
9420,stat
9421,math
9422,math
9423,physics
9424,math
9425,physics
9426,math
9427,cs
9428,physics
9429,cs
9430,cs
9431,cs
9432,stat
9433,cs
9434,math
9435,cs
9436,physics
9437,math
9438,stat
9439,cs
9440,cs
9441,physics
9442,cs
9443,math
9444,math
9445,cs
9446,physics
9447,cs
9448,stat
9449,math
9450,cs
9451,physics
9452,cs
9453,cs
9454,cs
9455,math
9456,math
9457,cs
9458,math
9459,physics
9460,math
9461,cs
9462,cs
9463,math
9464,math
9465,math
9466,math
9467,cs
9468,cs
9469,stat
9470,cs
9471,math
9472,cs
9473,physics
9474,cs
9475,math
9476,stat
9477,stat
9478,cs
9479,math
9480,physics
9481,physics
9482,cs
9483,physics
9484,physics
9485,cs
9486,cs
9487,cs
9488,math
9489,stat
9490,math
9491,stat
9492,math
9493,cs
9494,physics
9495,math
9496,physics
9497,physics
9498,math
9499,cs
9500,math
9501,math
9502,physics
9503,math
9504,cs
9505,cs
9506,math
9507,cs
9508,physics
9509,math
9510,stat
9511,stat
9512,math
9513,math
9514,cs
9515,physics
9516,math
9517,math
9518,math
9519,cs
9520,cs
9521,stat
9522,math
9523,stat
9524,physics
9525,cs
9526,cs
9527,math
9528,math
9529,cs
9530,math
9531,stat
9532,cs
9533,math
9534,cs
9535,math
9536,cs
9537,cs
9538,cs
9539,stat
9540,math
9541,math
9542,cs
9543,stat
9544,math
9545,math
9546,physics
9547,physics
9548,physics
9549,cs
9550,cs
9551,stat
9552,stat
9553,stat
9554,math
9555,cs
9556,cs
9557,stat
9558,stat
9559,cs
9560,stat
9561,cs
9562,cs
9563,math
9564,cs
9565,cs
9566,cs
9567,stat
9568,stat
9569,stat
9570,physics
9571,math
9572,math
9573,cs
9574,cs
9575,cs
9576,math
9577,physics
9578,math
9579,cs
9580,physics
9581,cs
9582,cs
9583,stat
9584,math
9585,stat
9586,physics
9587,math
9588,stat
9589,stat
9590,cs
9591,cs
9592,cs
9593,physics
9594,physics
9595,stat
9596,physics
9597,math
9598,cs
9599,math
9600,physics
9601,cs
9602,cs
9603,cs
9604,cs
9605,physics
9606,math
9607,math
9608,stat
9609,cs
9610,cs
9611,cs
9612,cs
9613,physics
9614,cs
9615,math
9616,cs
9617,math
9618,cs
9619,cs
9620,math
9621,cs
9622,cs
9623,math
9624,physics
9625,cs
9626,stat
9627,physics
9628,math
9629,stat
9630,stat
9631,cs
9632,math
9633,stat
9634,math
9635,stat
9636,cs
9637,physics
9638,physics
9639,math
9640,cs
9641,cs
9642,math
9643,math
9644,math
9645,math
9646,cs
9647,cs
9648,physics
9649,math
9650,cs
9651,math
9652,cs
9653,math
9654,cs
9655,cs
9656,cs
9657,physics
9658,math
9659,stat
9660,math
9661,math
9662,stat
9663,stat
9664,physics
9665,cs
9666,cs
9667,math
9668,cs
9669,math
9670,math
9671,cs
9672,cs
9673,math
9674,stat
9675,stat
9676,physics
9677,stat
9678,stat
9679,math
9680,math
9681,cs
9682,physics
9683,physics
9684,physics
9685,physics
9686,cs
9687,math
9688,cs
9689,stat
9690,math
9691,cs
9692,physics
9693,math
9694,physics
9695,cs
9696,math
9697,math
9698,cs
9699,math
9700,physics
9701,cs
9702,math
9703,physics
9704,physics
9705,math
9706,math
9707,stat
9708,cs
9709,cs
9710,math
9711,math
9712,physics
9713,stat
9714,physics
9715,math
9716,cs
9717,cs
9718,cs
9719,physics
9720,physics
9721,cs
9722,stat
9723,cs
9724,physics
9725,math
9726,math
9727,math
9728,math
9729,cs
9730,cs
9731,cs
9732,physics
9733,cs
9734,math
9735,cs
9736,stat
9737,math
9738,physics
9739,stat
9740,math
9741,cs
9742,math
9743,cs
9744,physics
9745,physics
9746,physics
9747,math
9748,math
9749,cs
9750,math
9751,math
9752,cs
9753,cs
9754,cs
9755,math
9756,math
9757,math
9758,stat
9759,math
9760,cs
9761,physics
9762,math
9763,physics
9764,math
9765,stat
9766,stat
9767,cs
9768,physics
9769,math
9770,cs
9771,cs
9772,math
9773,physics
9774,cs
9775,cs
9776,physics
9777,math
9778,math
9779,math
9780,math
9781,cs
9782,math
9783,cs
9784,cs
9785,stat
9786,stat
9787,cs
9788,physics
9789,cs
9790,physics
9791,physics
9792,math
9793,cs
9794,math
9795,physics
9796,stat
9797,cs
9798,physics
9799,stat
9800,cs
9801,math
9802,cs
9803,math
9804,stat
9805,stat
9806,cs
9807,math
9808,cs
9809,cs
9810,math
9811,cs
9812,physics
9813,cs
9814,math
9815,math
9816,cs
9817,math
9818,stat
9819,cs
9820,math
9821,physics
9822,stat
9823,stat
9824,math
9825,physics
9826,math
9827,math
9828,stat
9829,physics
9830,physics
9831,cs
9832,math
9833,cs
9834,stat
9835,cs
9836,physics
9837,physics
9838,math
9839,cs
9840,math
9841,physics
9842,math
9843,stat
9844,cs
9845,math
9846,math
9847,cs
9848,cs
9849,stat
9850,math
9851,cs
9852,physics
9853,cs
9854,physics
9855,cs
9856,cs
9857,cs
9858,cs
9859,cs
9860,cs
9861,math
9862,math
9863,stat
9864,cs
9865,math
9866,cs
9867,physics
9868,math
9869,physics
9870,math
9871,cs
9872,cs
9873,physics
9874,stat
9875,physics
9876,physics
9877,math
9878,math
9879,physics
9880,physics
9881,physics
9882,cs
9883,math
9884,stat
9885,cs
9886,cs
9887,physics
9888,cs
9889,stat
9890,stat
9891,cs
9892,math
9893,stat
9894,stat
9895,cs
9896,stat
9897,math
9898,physics
9899,math
9900,stat
9901,physics
9902,physics
9903,cs
9904,math
9905,math
9906,cs
9907,cs
9908,math
9909,cs
9910,cs
9911,math
9912,physics
9913,math
9914,stat
9915,cs
9916,cs
9917,stat
9918,physics
9919,math
9920,stat
9921,cs
9922,stat
9923,physics
9924,physics
9925,math
9926,math
9927,stat
9928,math
9929,physics
9930,cs
9931,cs
9932,stat
9933,math
9934,math
9935,math
9936,stat
9937,physics
9938,stat
9939,physics
9940,stat
9941,math
9942,math
9943,cs
9944,physics
9945,cs
9946,cs
9947,math
9948,math
9949,math
9950,cs
9951,cs
9952,math
9953,physics
9954,stat
9955,cs
9956,math
9957,stat
9958,cs
9959,cs
9960,cs
9961,cs
9962,cs
9963,stat
9964,stat
9965,math
9966,stat
9967,cs
9968,stat
9969,stat
9970,math
9971,stat
9972,math
9973,cs
9974,physics
9975,physics
9976,stat
9977,cs
9978,math
9979,math
9980,stat
9981,physics
9982,physics
9983,cs
9984,stat
9985,physics
9986,math
9987,cs
9988,math
9989,stat
9990,physics
9991,math
9992,math
9993,cs
9994,stat
9995,stat
9996,cs
9997,cs
9998,physics
9999,stat
10000,math
10001,cs
10002,physics
10003,math
10004,cs
10005,cs
10006,math
10007,math
10008,math
10009,cs
10010,physics
10011,stat
10012,physics
